id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
20886,36,4686,3,68911,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20887,26,4686,3,80334,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20888,23,4686,1,31307,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20889,37,4686,8,89051,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20890,693,4687,10,20893,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20891,695,4687,9,21078,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20892,694,4687,3,77811,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20893,693,4687,8,20893,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20894,693,4687,5,20893,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20895,694,4687,6,77811,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20896,2113,4688,4,27634,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20897,2099,4688,6,86699,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20898,2095,4688,2,18029,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20899,2092,4688,8,93748,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20900,2117,4688,3,66016,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20901,2087,4688,5,24310,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20902,2096,4688,1,32901,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20903,906,4689,9,55569,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20904,877,4689,8,80304,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20905,896,4689,2,22097,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20906,891,4689,5,9856,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20907,893,4689,8,13707,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20908,913,4689,1,13429,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20909,907,4689,9,4879,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20910,570,4690,4,86561,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20911,569,4690,7,65185,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20912,571,4690,6,97997,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20913,568,4690,5,62572,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20914,565,4690,5,558,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20915,1359,4691,9,39816,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20916,1358,4691,2,63984,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20917,1352,4691,1,54640,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20918,1357,4691,6,6143,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20919,1351,4691,10,52848,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20920,1355,4691,5,80044,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20921,1364,4691,5,68860,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20922,1365,4691,9,79495,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20923,1608,4692,1,74523,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20924,1605,4692,9,99406,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20925,1597,4692,1,75131,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20926,1605,4692,9,99406,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20927,739,4693,3,26610,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20928,736,4693,2,98858,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20929,738,4693,1,22320,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20930,738,4693,6,22320,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20931,737,4693,10,14826,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20932,737,4693,3,14826,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20933,738,4694,9,22320,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20934,734,4694,2,86050,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20935,737,4694,3,14826,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20936,735,4694,8,69861,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20937,737,4694,7,14826,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20938,353,4695,1,58912,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20939,364,4695,8,31250,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20940,377,4695,6,75625,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20941,374,4695,4,26576,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20942,358,4695,4,88409,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20943,361,4695,2,68656,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20944,380,4695,8,56198,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20945,1445,4696,7,11569,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20946,1442,4696,6,7397,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20947,1443,4696,10,35625,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20948,1446,4696,1,6038,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20949,1440,4696,7,18680,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20950,1444,4696,5,11005,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20951,726,4697,8,20728,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20952,716,4697,4,80845,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20953,702,4697,5,23094,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20954,1369,4698,7,57618,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20955,1383,4698,7,69626,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20956,1381,4698,5,71666,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20957,1379,4698,6,32811,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20958,1379,4698,1,32811,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20959,1384,4698,9,57354,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20960,551,4699,9,7262,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20961,540,4699,7,7919,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20962,557,4699,5,24302,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20963,557,4699,8,24302,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20964,516,4699,2,78262,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20965,809,4700,1,74038,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20966,799,4700,2,45057,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20967,804,4700,6,33432,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20968,809,4700,5,74038,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20969,801,4700,8,72246,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20970,807,4700,9,1079,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20971,1102,4701,4,96359,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20972,1123,4701,4,27027,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20973,1104,4701,7,99611,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20974,1107,4701,10,94180,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20975,1112,4701,6,3633,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20976,1101,4701,7,71188,2012-02-26 20:59:29 UTC,2012-02-26 20:59:29 UTC
20977,1123,4701,6,27027,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20978,1104,4701,9,99611,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20979,1991,4702,7,89963,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20980,1884,4703,3,92687,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20981,1875,4703,6,24212,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20982,1867,4703,8,5274,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20983,1897,4703,4,29340,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20984,1890,4703,3,86677,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20985,1879,4703,5,17674,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20986,1875,4703,4,24212,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20987,1897,4703,8,29340,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20988,1341,4704,7,10477,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20989,1344,4704,5,48142,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20990,1348,4704,7,85237,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20991,649,4705,7,82260,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20992,649,4705,8,82260,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20993,650,4705,4,98562,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20994,651,4705,10,26142,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20995,646,4705,10,94505,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20996,2193,4706,5,84028,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20997,471,4707,5,37581,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20998,471,4707,8,37581,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
20999,471,4707,2,37581,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21000,473,4707,6,1765,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21001,1496,4708,10,81414,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21002,1497,4708,2,35294,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21003,1495,4708,7,39337,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21004,1551,4709,2,94775,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21005,1549,4709,1,28045,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21006,781,4710,5,49038,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21007,784,4710,10,84546,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21008,782,4710,9,6608,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21009,784,4710,9,84546,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21010,781,4710,4,49038,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21011,784,4710,2,84546,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21012,787,4711,1,36088,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21013,792,4711,1,76090,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21014,790,4711,2,29894,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21015,469,4712,7,96461,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21016,469,4712,8,96461,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21017,469,4712,4,96461,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21018,468,4712,10,20370,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21019,469,4712,7,96461,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21020,468,4712,6,20370,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21021,468,4712,9,20370,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21022,1144,4713,9,58592,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21023,800,4714,3,78525,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21024,806,4714,8,31801,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21025,809,4714,7,74038,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21026,1382,4715,2,13546,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21027,1386,4715,10,89551,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21028,1376,4715,4,86673,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21029,1372,4715,5,76269,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21030,1385,4715,9,3574,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21031,421,4716,5,78637,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21032,403,4716,4,15739,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21033,416,4716,7,49868,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21034,428,4716,6,35815,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21035,1294,4717,9,79630,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21036,1294,4717,3,79630,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21037,1287,4717,6,8323,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21038,1288,4717,9,57739,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21039,1580,4718,1,43333,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21040,1588,4718,10,31835,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21041,1580,4718,2,43333,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21042,1572,4718,2,84346,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21043,1566,4718,10,43463,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21044,1407,4719,10,14099,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21045,1412,4719,10,30821,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21046,1399,4719,1,25880,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21047,1393,4719,1,56003,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21048,1486,4720,9,30589,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21049,1486,4720,4,30589,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21050,1470,4720,8,50210,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21051,1477,4720,8,12331,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21052,1489,4720,5,43328,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21053,1476,4720,9,54517,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21054,1473,4720,2,99380,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21055,1475,4720,10,27398,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21056,1019,4721,8,79698,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21057,1019,4721,4,79698,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21058,1014,4721,6,53232,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21059,999,4721,8,22470,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21060,1004,4721,3,87288,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21061,1723,4722,2,86914,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21062,1716,4722,1,11943,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21063,1731,4722,7,70099,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21064,535,4723,8,63313,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21065,629,4724,1,4558,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21066,613,4724,10,50738,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21067,619,4724,8,30203,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21068,621,4724,3,45694,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21069,616,4724,1,99466,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21070,639,4724,5,64620,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21071,510,4725,4,7430,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21072,513,4725,5,43633,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21073,512,4725,8,23588,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21074,514,4725,1,26880,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21075,1921,4726,7,20618,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21076,1907,4726,8,2213,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21077,1942,4726,9,78979,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21078,1905,4726,1,24985,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21079,1907,4726,5,2213,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21080,1920,4726,3,48144,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21081,1905,4726,6,24985,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21082,1935,4726,9,80588,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21083,1221,4727,5,6222,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21084,1222,4727,6,8153,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21085,1230,4727,1,81051,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21086,1241,4727,9,7267,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21087,1681,4728,4,43813,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21088,1685,4728,4,25735,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21089,1679,4728,7,93951,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21090,1689,4728,1,66408,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21091,1691,4728,3,11671,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21092,1680,4728,7,32003,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21093,1687,4728,8,70681,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21094,1686,4728,5,76191,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21095,522,4729,2,19481,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21096,517,4729,4,91167,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21097,529,4729,7,64695,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21098,555,4729,8,64475,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21099,562,4729,1,772,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21100,549,4729,7,57829,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21101,550,4729,5,48390,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21102,1174,4730,10,1848,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21103,1175,4730,9,42890,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21104,1175,4730,3,42890,2012-02-26 20:59:30 UTC,2012-02-26 20:59:30 UTC
21105,1174,4730,6,1848,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21106,1175,4730,2,42890,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21107,1098,4731,2,95655,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21108,1096,4731,4,26288,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21109,1088,4731,6,37513,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21110,1100,4731,5,2440,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21111,1088,4731,6,37513,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21112,1097,4731,10,67634,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21113,1081,4731,8,59780,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21114,2053,4732,6,83651,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21115,2310,4733,9,31446,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21116,2298,4733,7,10775,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21117,2306,4733,1,96065,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21118,2301,4733,7,38024,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21119,2294,4733,5,3611,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21120,599,4734,2,290,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21121,604,4734,6,85697,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21122,593,4734,5,43999,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21123,603,4734,5,8822,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21124,598,4734,5,37114,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21125,594,4734,6,73734,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21126,290,4735,2,51436,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21127,284,4735,2,13954,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21128,292,4735,1,30181,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21129,285,4735,8,38583,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21130,282,4735,3,27404,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21131,287,4735,2,20970,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21132,289,4735,10,64151,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21133,64,4736,7,20603,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21134,48,4736,5,57199,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21135,68,4736,9,93324,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21136,61,4736,7,71665,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21137,57,4736,4,91325,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21138,67,4736,6,59276,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21139,2092,4737,10,93748,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21140,2082,4737,10,35265,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21141,2114,4737,9,26682,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21142,1548,4738,5,18524,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21143,1551,4738,4,94775,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21144,1550,4738,6,78910,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21145,1551,4738,4,94775,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21146,1550,4738,9,78910,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21147,1276,4739,6,29034,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21148,1276,4739,10,29034,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21149,1606,4740,8,66821,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21150,1608,4740,2,74523,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21151,1610,4740,8,88991,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21152,1605,4740,8,99406,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21153,1608,4740,2,74523,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21154,1120,4741,8,8951,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21155,1114,4741,5,71677,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21156,1122,4741,4,32820,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21157,1103,4741,6,89359,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21158,1116,4741,7,60082,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21159,1117,4741,4,32900,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21160,1121,4741,3,98808,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21161,1104,4741,8,99611,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21162,1370,4742,7,44479,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21163,1369,4742,2,57618,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21164,1368,4742,7,60010,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21165,1373,4742,4,13116,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21166,986,4743,6,26339,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21167,1017,4743,6,11610,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21168,1023,4743,2,61712,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21169,1020,4743,3,40418,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21170,1695,4744,4,12543,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21171,1700,4744,10,54804,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21172,1695,4744,5,12543,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21173,1700,4744,2,54804,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21174,1703,4744,5,26792,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21175,844,4745,4,4645,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21176,857,4745,5,65217,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21177,866,4745,9,45712,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
21178,862,4745,1,49493,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
